poi_id,geometry,categories,confidence,websites,emails,socials,phones,brand,addresses,names_left,sources_left,operating_status,basic_category,taxonomy,version_left,index_right,building_id,names_right,sources_right,level,height,min_height,is_underground,num_floors,num_floors_underground,min_floor,subtype,class,facade_color,facade_material,roof_material,roof_shape,roof_direction,roof_orientation,roof_color,roof_height,has_parts,version_right,match_type,distance_to_building,building_id_left,level_left,height_left,min_height_left,is_underground_left,num_floors_left,num_floors_underground_left,min_floor_left,subtype_left,class_left,facade_color_left,facade_material_left,roof_material_left,roof_shape_left,roof_direction_left,roof_orientation_left,roof_color_left,roof_height_left,has_parts_left,building_id_right,names,sources,level_right,height_right,min_height_right,is_underground_right,num_floors_right,num_floors_underground_right,min_floor_right,subtype_right,class_right,facade_color_right,facade_material_right,roof_material_right,roof_shape_right,roof_direction_right,roof_orientation_right,roof_color_right,roof_height_right,has_parts_right,version,distance_bucket
6b2040aa-e168-4d42-b594-a73d649d1373,POINT (477807.2112858852 4429420.3937706845),"{'alternate': array(['gym', 'pilates_studio', 'active_life'], dtype=object), 'primary': 'barre_classes'}",low,['http://barre3.com/studio-locations/boulder'],,,['7206034959'],,"[{'country': 'US', 'freeform': '2525 Arapahoe Ave', 'locality': 'Boulder', 'postcode': '80302', 'region': 'CO'}]","{'common': None, 'primary': 'barre3', 'rules': None}","[{'between': None, 'confidence': 0.77, 'dataset': 'Microsoft', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '1125899911518478', 'update_time': '2023-05-10T15:25:46.757Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,fitness_studio,"{'alternates': None, 'hierarchy': array(['sports_and_recreation', 'sport_or_fitness_facility',
       'fitness_studio', 'barre_class'], dtype=object), 'primary': 'barre_class'}",6,6986.0,,,,,,,,,,,,,,,,,,,,,,,nearest,30.3984915623158,,,,,,,,,,,,,,,,,,,,348740c2-d4cd-4e8a-97bb-58990a0baae4,,"[{'between': None, 'confidence': None, 'dataset': 'OpenStreetMap', 'license': 'ODbL-1.0', 'property': '', 'record_id': 'w93554542@3', 'update_time': '2020-11-11T02:21:46.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Microsoft ML Buildings', 'license': 'ODbL-1.0', 'property': '/properties/height', 'record_id': None, 'update_time': '2000-01-01T00:00:00.000Z'}]",,6.569329738616943,,False,,,,,,,,,,,,,,False,2.0,30m+
2415fe1c-3b65-4bc5-ba74-64d4fdbb3494,POINT (477807.2112858852 4429420.3937706845),,low,['https://www.rmtenniscenter.com/'],,,['3034495033'],,"[{'country': 'US', 'freeform': '2525 Arapahoe Avenue, e4 223', 'locality': 'Boulder', 'postcode': '80302', 'region': 'CO'}]","{'common': None, 'primary': 'Rocky Mountain Tennis Center / Tennis Center of The Rockies', 'rules': None}","[{'between': None, 'confidence': 0.77, 'dataset': 'Microsoft', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '562949967820886', 'update_time': '2025-10-05T11:53:14.980Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,,,1,6986.0,,,,,,,,,,,,,,,,,,,,,,,nearest,30.3984915623158,,,,,,,,,,,,,,,,,,,,348740c2-d4cd-4e8a-97bb-58990a0baae4,,"[{'between': None, 'confidence': None, 'dataset': 'OpenStreetMap', 'license': 'ODbL-1.0', 'property': '', 'record_id': 'w93554542@3', 'update_time': '2020-11-11T02:21:46.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Microsoft ML Buildings', 'license': 'ODbL-1.0', 'property': '/properties/height', 'record_id': None, 'update_time': '2000-01-01T00:00:00.000Z'}]",,6.569329738616943,,False,,,,,,,,,,,,,,False,2.0,30m+
e7652d26-d153-4868-b967-757fc5969f82,POINT (477807.2112858852 4429420.3937706845),"{'alternate': array(['laundromat', 'laundry_services'], dtype=object), 'primary': 'dry_cleaning'}",low,['https://www.dcleaners.com/location/village-shopping-center/'],,,['3034430290'],,"[{'country': 'US', 'freeform': '2525 Arapahoe Ave Ste H5', 'locality': 'Boulder', 'postcode': '80302', 'region': 'CO'}]","{'common': None, 'primary': 'Dependable Cleaners', 'rules': None}","[{'between': None, 'confidence': 0.77, 'dataset': 'Microsoft', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '562949961526534', 'update_time': '2025-08-18T06:38:16.460Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,laundry_service,"{'alternates': None, 'hierarchy': array(['services_and_business', 'laundry_service', 'dry_cleaning'],
      dtype=object), 'primary': 'dry_cleaning'}",6,6986.0,,,,,,,,,,,,,,,,,,,,,,,nearest,30.3984915623158,,,,,,,,,,,,,,,,,,,,348740c2-d4cd-4e8a-97bb-58990a0baae4,,"[{'between': None, 'confidence': None, 'dataset': 'OpenStreetMap', 'license': 'ODbL-1.0', 'property': '', 'record_id': 'w93554542@3', 'update_time': '2020-11-11T02:21:46.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Microsoft ML Buildings', 'license': 'ODbL-1.0', 'property': '/properties/height', 'record_id': None, 'update_time': '2000-01-01T00:00:00.000Z'}]",,6.569329738616943,,False,,,,,,,,,,,,,,False,2.0,30m+
7e6a4bc0-960c-44e0-a35b-b76353d8c8d8,POINT (477807.2112858852 4429420.3937706845),"{'alternate': array(['tutoring_center', 'corporate_office', 'education',
       'private_establishments_and_corporates', 'retail'], dtype=object), 'primary': 'online_shop'}",low,['http://mathnasium.com/eastboulder'],,,['3033532574'],,"[{'country': 'US', 'freeform': '2525 Arapahoe Ave Ste H8', 'locality': 'Boulder', 'postcode': '80302', 'region': 'CO'}]","{'common': None, 'primary': 'Mathnasium', 'rules': None}","[{'between': None, 'confidence': 0.77, 'dataset': 'Microsoft', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '1125899912087029', 'update_time': '2023-06-06T22:42:50.770Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,specialty_store,"{'alternates': None, 'hierarchy': array(['shopping'], dtype=object), 'primary': 'shopping'}",6,6986.0,,,,,,,,,,,,,,,,,,,,,,,nearest,30.3984915623158,,,,,,,,,,,,,,,,,,,,348740c2-d4cd-4e8a-97bb-58990a0baae4,,"[{'between': None, 'confidence': None, 'dataset': 'OpenStreetMap', 'license': 'ODbL-1.0', 'property': '', 'record_id': 'w93554542@3', 'update_time': '2020-11-11T02:21:46.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Microsoft ML Buildings', 'license': 'ODbL-1.0', 'property': '/properties/height', 'record_id': None, 'update_time': '2000-01-01T00:00:00.000Z'}]",,6.569329738616943,,False,,,,,,,,,,,,,,False,2.0,30m+
187ea8ef-6ab1-4d63-98e0-f84fa4f851e7,POINT (477807.2112858852 4429420.3937706845),,low,[''],,,['3039388799'],,"[{'country': 'US', 'freeform': '2525 Arapahoe Ave Unit E4', 'locality': 'Boulder', 'postcode': '80302', 'region': 'CO'}]","{'common': None, 'primary': 'Vail Resorts Retail', 'rules': None}","[{'between': None, 'confidence': 0.77, 'dataset': 'Microsoft', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '562949955136654', 'update_time': '2015-05-15T08:59:08.233Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,,,1,6986.0,,,,,,,,,,,,,,,,,,,,,,,nearest,30.3984915623158,,,,,,,,,,,,,,,,,,,,348740c2-d4cd-4e8a-97bb-58990a0baae4,,"[{'between': None, 'confidence': None, 'dataset': 'OpenStreetMap', 'license': 'ODbL-1.0', 'property': '', 'record_id': 'w93554542@3', 'update_time': '2020-11-11T02:21:46.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Microsoft ML Buildings', 'license': 'ODbL-1.0', 'property': '/properties/height', 'record_id': None, 'update_time': '2000-01-01T00:00:00.000Z'}]",,6.569329738616943,,False,,,,,,,,,,,,,,False,2.0,30m+
6ba7c974-b068-4074-8152-be5ec96ddcb5,POINT (476146.3545364543 4429693.134663695),"{'alternate': array(['general_litigation'], dtype=object), 'primary': 'entertainment_law'}",low,['http://www.jahnlaw.com/'],,,['3035455128'],,"[{'country': 'US', 'freeform': '1942 Broadway 314', 'locality': 'Boulder', 'postcode': '80302', 'region': 'CO'}]","{'common': None, 'primary': 'Jahn & Associates', 'rules': None}","[{'between': None, 'confidence': 0.77, 'dataset': 'Microsoft', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '562949957228056', 'update_time': '2017-06-26T06:36:49.010Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,attorney_or_law_firm,"{'alternates': None, 'hierarchy': array(['services_and_business', 'legal_service', 'attorney_or_law_firm',
       'entertainment_law'], dtype=object), 'primary': 'entertainment_law'}",6,6388.0,,,,,,,,,,,,,,,,,,,,,,,nearest,30.4020017817363,,,,,,,,,,,,,,,,,,,,333be737-29b6-41bd-a7ab-e7105dc7dab3,,"[{'between': None, 'confidence': None, 'dataset': 'OpenStreetMap', 'license': 'ODbL-1.0', 'property': '', 'record_id': 'w521149302@1', 'update_time': '2017-09-04T06:10:37.000Z'}]",,,,False,,,,commercial,commercial,,,,,,,,,False,1.0,30m+
bc75727c-44b0-4f17-a297-e94903cde983,POINT (477013.2500828703 4428283.634034659),,low,['https://vivalonix.com/'],['support@vivalonix.com'],['https://www.facebook.com/948459275017694'],,"{'names': {'common': None, 'primary': None, 'rules': None}, 'wikidata': None}","[{'country': 'US', 'freeform': '942 Broadway St', 'locality': 'Boulder', 'postcode': '80302', 'region': 'CO'}]","{'common': None, 'primary': 'Dr. John Carsen - Cardiologist PhD Heart Health Advisory', 'rules': None}","[{'between': None, 'confidence': 0.20122165977954865, 'dataset': 'meta', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '948459275017694', 'update_time': '2026-04-06T00:00:00.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,,,1,9634.0,,,,,,,,,,,,,,,,,,,,,,,nearest,30.41873872644248,,,,,,,,,,,,,,,,,,,,5bd7a203-02c3-4fee-8d9f-f89a315701ee,"{'common': None, 'primary': 'University Terrace', 'rules': None}","[{'between': None, 'confidence': None, 'dataset': 'OpenStreetMap', 'license': 'ODbL-1.0', 'property': '', 'record_id': 'w210146183@4', 'update_time': '2024-03-26T20:53:24.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Microsoft ML Buildings', 'license': 'ODbL-1.0', 'property': '/properties/height', 'record_id': None, 'update_time': '2000-01-01T00:00:00.000Z'}]",,7.236085891723633,,False,,,,,,,,,,,,,,False,2.0,30m+
d71aef7e-4f16-424c-a1ce-132517a817a3,POINT (475030.8614141074 4428477.60724348),"{'alternate': array(['national_park', 'active_life'], dtype=object), 'primary': 'park'}",low,,,['https://www.facebook.com/187062034663848'],,"{'names': {'common': None, 'primary': None, 'rules': None}, 'wikidata': None}","[{'country': 'US', 'freeform': None, 'locality': 'Boulder', 'postcode': None, 'region': 'CO'}]","{'common': None, 'primary': 'Boulder National Park', 'rules': None}","[{'between': None, 'confidence': 0.7068702578544617, 'dataset': 'meta', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '187062034663848', 'update_time': '2026-04-06T00:00:00.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,park,"{'alternates': None, 'hierarchy': array(['sports_and_recreation', 'park'], dtype=object), 'primary': 'park'}",2,9041.0,,,,,,,,,,,,,,,,,,,,,,,nearest,30.666110087198994,,,,,,,,,,,,,,,,,,,,2556b1dd-1a40-4228-8671-80b56e114700,,"[{'between': None, 'confidence': None, 'dataset': 'OpenStreetMap', 'license': 'ODbL-1.0', 'property': '', 'record_id': 'w1215188286@1', 'update_time': '2023-10-12T23:54:17.000Z'}]",,,,False,,,,,,,,,,,,,,False,1.0,30m+
f5551a8c-1606-40ae-8252-e798064b5106,POINT (476462.82480747794 4429213.504968641),"{'alternate': array(['stadium_arena'], dtype=object), 'primary': 'attractions_and_activities'}",low,,,['https://www.facebook.com/2096347863709824'],,"{'names': {'common': None, 'primary': None, 'rules': None}, 'wikidata': None}","[{'country': 'US', 'freeform': '1604 Arapahoe Ave', 'locality': 'Boulder', 'postcode': '80302-6312', 'region': 'CO'}]","{'common': None, 'primary': 'Christian Recht Field', 'rules': None}","[{'between': None, 'confidence': 0.7577014565467834, 'dataset': 'meta', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '2096347863709824', 'update_time': '2026-04-06T00:00:00.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,,"{'alternates': None, 'hierarchy': array(['arts_and_entertainment'], dtype=object), 'primary': 'arts_and_entertainment'}",7,7391.0,,,,,,,,,,,,,,,,,,,,,,,nearest,30.88811666420301,,,,,,,,,,,,,,,,,,,,538718e4-a5e1-4933-b71d-9c0f8c30bf20,,"[{'between': None, 'confidence': None, 'dataset': 'Microsoft ML Buildings', 'license': 'ODbL-1.0', 'property': '', 'record_id': None, 'update_time': '2000-01-01T00:00:00.000Z'}]",,,,False,,,,,,,,,,,,,,False,3.0,30m+
59a56712-b471-48a8-b896-e87bd4ee79f0,POINT (475963.51672473893 4430567.538799607),"{'alternate': array(['active_life', 'mountain'], dtype=object), 'primary': 'park'}",low,['http://www.dayhikesneardenver.com/enchanted-mesa-trail-boulder-colorado/'],,['https://www.facebook.com/121477701328095'],,"{'names': {'common': None, 'primary': None, 'rules': None}, 'wikidata': None}","[{'country': 'US', 'freeform': 'Enchanted Mesa Trail', 'locality': 'Boulder', 'postcode': '80304', 'region': 'CO'}]","{'common': None, 'primary': 'Enchanted Mesa Trail', 'rules': None}","[{'between': None, 'confidence': 0.9656423926353455, 'dataset': 'meta', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '121477701328095', 'update_time': '2026-04-06T00:00:00.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,park,"{'alternates': None, 'hierarchy': array(['sports_and_recreation', 'park'], dtype=object), 'primary': 'park'}",6,2959.0,,,,,,,,,,,,,,,,,,,,,,,nearest,31.031453726114812,,,,,,,,,,,,,,,,,,,,b992d24a-b17a-4b42-b6a2-c4b94cbe25c5,"{'common': None, 'primary': 'Vectra Bank', 'rules': None}","[{'between': None, 'confidence': None, 'dataset': 'OpenStreetMap', 'license': 'ODbL-1.0', 'property': '', 'record_id': 'w94750794@5', 'update_time': '2024-07-25T03:02:29.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Microsoft ML Buildings', 'license': 'ODbL-1.0', 'property': '/properties/height', 'record_id': None, 'update_time': '2000-01-01T00:00:00.000Z'}]",,5.880375862121582,,False,,,,commercial,retail,,,,,,,,,False,2.0,30m+
e04054b3-6869-4b57-81c6-25ee23d217cc,POINT (477668.6895029852 4429736.226562339),"{'alternate': None, 'primary': 'banks'}",low,['https://www.wellsfargo.com/locator/bank/2425__CANYON__BLVD_BOULDER_CO_80302/'],,,,"{'names': {'common': None, 'primary': 'Wells Fargo', 'rules': array([], dtype=object)}, 'wikidata': 'Q744149'}","[{'country': 'US', 'freeform': '2425 CANYON BLVD', 'locality': 'BOULDER', 'postcode': '80302', 'region': 'CO'}]","{'common': None, 'primary': 'Wells Fargo', 'rules': array([], dtype=object)}","[{'between': None, 'confidence': 0.4, 'dataset': 'AllThePlaces', 'license': 'CC0-1.0', 'property': '', 'record_id': 'AkmifbLROD1AUaXyI5Wv2N7_OY0=', 'update_time': '2026-03-31T04:54:24.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,bank_or_credit_union,"{'alternates': None, 'hierarchy': array(['services_and_business', 'financial_service',
       'bank_or_credit_union', 'bank'], dtype=object), 'primary': 'bank'}",1,6346.0,,,,,,,,,,,,,,,,,,,,,,,nearest,31.220908625993616,,,,,,,,,,,,,,,,,,,,7ca54d8c-6e9d-4ca4-b823-1ec0434b4a04,,"[{'between': None, 'confidence': None, 'dataset': 'Esri Community Maps', 'license': 'Creative Commons by Attribution (CC BY 4.0) with OpenStreetMap waivers', 'property': '', 'record_id': '74D1ECE0-4A48-4E56-9D15-ED30C1FF2C79', 'update_time': '2025-08-11T00:00:00.000Z'}]",,,,False,,,,,,,,,,,,,,False,1.0,30m+
4528bdb4-9db3-4131-b2f0-3821b4daa236,POINT (475504.52417297056 4430939.537848504),"{'alternate': array(['baseball_field', 'active_life'], dtype=object), 'primary': 'park'}",low,['https://bouldercolorado.gov/pages/north-boulder-park'],,['https://www.facebook.com/110351839020538'],['+17203751998'],"{'names': {'common': None, 'primary': None, 'rules': None}, 'wikidata': None}","[{'country': 'US', 'freeform': '800 Dellwood Ave', 'locality': 'Boulder', 'postcode': '80304', 'region': 'CO'}]","{'common': None, 'primary': 'North Boulder Park Baseball Field', 'rules': None}","[{'between': None, 'confidence': 0.9865131974220276, 'dataset': 'meta', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '110351839020538', 'update_time': '2026-04-06T00:00:00.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,park,"{'alternates': None, 'hierarchy': array(['sports_and_recreation', 'park'], dtype=object), 'primary': 'park'}",6,1865.0,,,,,,,,,,,,,,,,,,,,,,,nearest,31.519077706347158,,,,,,,,,,,,,,,,,,,,8b17619f-e258-4409-8539-5874e1c3b096,,"[{'between': None, 'confidence': None, 'dataset': 'OpenStreetMap', 'license': 'ODbL-1.0', 'property': '', 'record_id': 'w634313723@2', 'update_time': '2020-12-19T19:25:30.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Microsoft ML Buildings', 'license': 'ODbL-1.0', 'property': '/properties/height', 'record_id': None, 'update_time': '2021-08-25T00:00:00.000Z'}]",,4.050306797027588,,False,,,,residential,garage,,,,,,,,,False,2.0,30m+
96667818-bfc3-4f89-ae18-785534baa3fe,POINT (477558.3537549007 4430945.48820159),"{'alternate': None, 'primary': 'health_and_medical'}",low,[''],,,['3038347456'],,"[{'country': 'US', 'freeform': '2800 Folsom St Ste D', 'locality': 'Boulder', 'postcode': '80304', 'region': 'CO'}]","{'common': None, 'primary': 'HeartMind Relationships', 'rules': None}","[{'between': None, 'confidence': 0.77, 'dataset': 'Microsoft', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '844424931553909', 'update_time': '2015-09-14T15:44:16.010Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,,"{'alternates': None, 'hierarchy': array(['health_care'], dtype=object), 'primary': 'health_care'}",6,1624.0,,,,,,,,,,,,,,,,,,,,,,,nearest,31.684643537478433,,,,,,,,,,,,,,,,,,,,0f43659b-2ae3-4d07-9b15-419c2a9479ba,,"[{'between': None, 'confidence': None, 'dataset': 'OpenStreetMap', 'license': 'ODbL-1.0', 'property': '', 'record_id': 'w240457731@4', 'update_time': '2024-06-23T21:12:42.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Microsoft ML Buildings', 'license': 'ODbL-1.0', 'property': '/properties/height', 'record_id': None, 'update_time': '2000-01-01T00:00:00.000Z'}]",,4.620005130767822,,False,,,,commercial,commercial,,,,,,,,,True,2.0,30m+
024b39b0-052e-4bf7-9e5a-d4a123ab3d2d,POINT (477493.88544686325 4430216.099881242),"{'alternate': array(['attractions_and_activities', 'active_life'], dtype=object), 'primary': 'park'}",low,,,['https://www.facebook.com/370858719973713'],['+13034137200'],"{'names': {'common': None, 'primary': None, 'rules': None}, 'wikidata': None}","[{'country': 'US', 'freeform': '2479 Pearl St', 'locality': 'Boulder', 'postcode': '80302', 'region': 'CO'}]","{'common': None, 'primary': 'Greenleaf Park', 'rules': None}","[{'between': None, 'confidence': 0.8350747227668762, 'dataset': 'meta', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '370858719973713', 'update_time': '2026-04-06T00:00:00.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,park,"{'alternates': None, 'hierarchy': array(['sports_and_recreation', 'park'], dtype=object), 'primary': 'park'}",7,4433.0,,,,,,,,,,,,,,,,,,,,,,,nearest,31.877853032956775,,,,,,,,,,,,,,,,,,,,150a7e78-5322-453d-9e83-b72fe0fc68d6,"{'common': None, 'primary': 'The Nature Conservancy', 'rules': None}","[{'between': None, 'confidence': None, 'dataset': 'OpenStreetMap', 'license': 'ODbL-1.0', 'property': '', 'record_id': 'w243073547@6', 'update_time': '2024-07-23T01:14:07.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Microsoft ML Buildings', 'license': 'ODbL-1.0', 'property': '/properties/height', 'record_id': None, 'update_time': '2000-01-01T00:00:00.000Z'}]",,10.05898380279541,,False,,,,,,,,,,,,,,False,2.0,30m+
25bb67dd-ad97-4758-86a0-fd464aaf9ce6,POINT (476554.898350317 4429254.545015165),"{'alternate': array(['hiking_trail', 'landmark_and_historical_building'], dtype=object), 'primary': 'park'}",low,['http://www.bouldercolorado.gov/index.php?option=com_content&task=view&id=2009&Itemid=1927'],,['https://www.facebook.com/539740759518092'],['+13034413200'],"{'names': {'common': None, 'primary': None, 'rules': None}, 'wikidata': None}","[{'country': 'US', 'freeform': ' ', 'locality': 'Boulder', 'postcode': '80302', 'region': 'CO'}]","{'common': None, 'primary': 'Boulder Creek Path', 'rules': None}","[{'between': None, 'confidence': 0.8010523915290833, 'dataset': 'meta', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '539740759518092', 'update_time': '2026-04-06T00:00:00.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,park,"{'alternates': None, 'hierarchy': array(['sports_and_recreation', 'park'], dtype=object), 'primary': 'park'}",1,7435.0,,,,,,,,,,,,,,,,,,,,,,,nearest,32.47289839016331,,,,,,,,,,,,,,,,,,,,b6bbd98e-9f94-42d1-af69-d1d2f2b1c019,,"[{'between': None, 'confidence': None, 'dataset': 'OpenStreetMap', 'license': 'ODbL-1.0', 'property': '', 'record_id': 'w466530309@1', 'update_time': '2017-01-16T23:35:23.000Z'}]",,,,False,,,,,,,,,,,,,,False,1.0,30m+
2975755b-ad34-4479-8619-4d5534d76a14,POINT (474566.4264096704 4429142.7286546305),,low,['http://wisdomofthewombonline.com/'],['support@wisdomofthewombonline.com'],['https://www.facebook.com/1839182219453796'],,"{'names': {'common': None, 'primary': None, 'rules': None}, 'wikidata': None}","[{'country': 'US', 'freeform': None, 'locality': 'Boulder', 'postcode': None, 'region': 'CO'}]","{'common': None, 'primary': 'Wisdom of the Womb', 'rules': None}","[{'between': None, 'confidence': 0.08422394096851349, 'dataset': 'meta', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '1839182219453796', 'update_time': '2026-04-06T00:00:00.000Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,,,1,7614.0,,,,,,,,,,,,,,,,,,,,,,,nearest,32.57499957920522,,,,,,,,,,,,,,,,,,,,9d777fa7-1d4a-4ae8-a74a-f15cd500327c,,"[{'between': None, 'confidence': None, 'dataset': 'Esri Community Maps', 'license': 'Creative Commons by Attribution (CC BY 4.0) with OpenStreetMap waivers', 'property': '', 'record_id': '8B00CBFB-150F-4882-A7DB-A8122145759E', 'update_time': '2025-08-11T00:00:00.000Z'}]",,,,False,,,,,,,,,,,,,,False,1.0,30m+
781d78ed-95ab-47f0-bc99-42da8426d64b,POINT (474954.5283868023 4430083.485209623),,low,['http://www.theacademyboulder.com/'],,,['3034473000'],,"[{'country': 'US', 'freeform': '311 Mapleton Ave', 'locality': 'Boulder', 'postcode': '80304', 'region': 'CO'}]","{'common': None, 'primary': 'Academy Mapleton Hill', 'rules': None}","[{'between': None, 'confidence': 0.77, 'dataset': 'Microsoft', 'license': 'CDLA-Permissive-2.0', 'property': '', 'record_id': '1688849866220677', 'update_time': '2025-09-02T15:27:01.037Z'}
 {'between': None, 'confidence': None, 'dataset': 'Overture', 'license': 'CDLA-Permissive-2.0', 'property': '/properties/confidence', 'record_id': None, 'update_time': '2026-04-07T10:00:15Z'}]",open,,,1,4904.0,,,,,,,,,,,,,,,,,,,,,,,nearest,33.19661726756685,,,,,,,,,,,,,,,,,,,,4ffa132c-5251-451c-94b2-202b43e27320,"{'common': None, 'primary': 'Boulder Community Hospital', 'rules': None}","[{'between': None, 'confidence': None, 'dataset': 'Esri Community Maps', 'license': 'Creative Commons by Attribution (CC BY 4.0) with OpenStreetMap waivers', 'property': '', 'record_id': '6F1E5BFE-F75D-4783-8297-CF5450A56829', 'update_time': '2025-08-11T00:00:00.000Z'}]",,,,False,,,,,,,,,,,,,,False,1.0,30m+
